season,team,xGF60,xGA60,xGshare,corsi,GSAA60,finish5v5,PPxGF60,PKxGA60,GD60,finalist,p_finalist_loo
2008,NYI,2.087608172004639,2.5120349718975823,0.45,0.46,-0.2821482737086269,0.9,6.309485586654568,6.130845833858566,-0.9163005036973528,0,0.0002519521804060787
2008,ATL,2.152831293733239,2.4278800635879643,0.47,0.46,-0.1402986520584621,1.1045655375552281,5.456402903485976,6.850590177970766,-0.3524723651874794,0,0.00013012609269935638
2008,DET,2.365773015177469,2.1630880771222563,0.52,0.57,-0.09958969047524201,1.1450124604297165,8.517279513408901,5.958137063927748,0.5844472103468802,1,0.032114021480083466
2008,NSH,2.0752224639114103,2.281036187462923,0.48,0.49,0.0821040142376903,1.0214971794480865,4.556931761580608,4.84831027899655,-0.2521992373975441,0,0.0006204548408277333
2008,VAN,2.173457172342621,2.1645407636738905,0.5,0.49,0.18311661506707952,1.1395578515535973,6.650299063664548,6.175712763553002,0.41377771617688325,0,0.02531777136027813
2008,PIT,2.1722958318986527,2.1059711036681614,0.51,0.48,-0.13168356236053796,1.215354972580406,5.755625178011963,6.187286743333755,0.299412154137377,1,0.002497913083061576
2008,CHI,2.358765195137556,2.124760076775432,0.53,0.55,0.07741522712731931,1.0239370719468366,5.765016004518923,6.2188626907073505,0.6125349471872101,0,0.8756037354469299
2008,NJD,2.1632754148363467,1.9073738545563566,0.53,0.53,0.014703390382835581,1.0773680404916846,6.359083191850594,5.9613220096183355,0.372588690130406,0,0.0276500191539526
2008,PHI,2.151243843862787,2.342328540595585,0.48,0.48,-0.13950156128200844,1.1612124868044036,6.53310924369748,5.82239916911892,0.3356766315116438,0,0.0004006727831438184
2008,CBJ,1.949877842097154,1.7765060638742762,0.52,0.52,-0.29951797151849985,1.2516254876462938,4.961499561728812,5.653641379755413,-0.03593065383809248,0,0.0068186987191438675
2008,WSH,2.56973441715115,2.10162127511819,0.55,0.55,-0.10993687621862752,0.9479264109759901,7.631784875862559,6.472587981805123,0.33696709556426946,0,0.19709119200706482
2008,NYR,2.3230107583105664,2.245519549275154,0.51,0.53,-0.029019987189374936,0.857586602741576,4.853135367736425,5.340450771055754,-0.1285038388899345,0,0.002665510168299079
2008,CGY,2.4485418471311307,2.095945221300994,0.54,0.56,-0.42849482324794785,1.0781671159029649,5.9194852941176475,6.554569596476456,0.0734666390033026,0,0.07592527568340302
2008,SJS,2.3314882052397,1.8878573758017176,0.55,0.54,-0.03756930101097954,0.8795488116019874,7.943563973714728,5.6044056209646795,0.6240166404437452,0,0.3397805392742157
2008,MTL,2.2172560138780057,2.4651034282841366,0.47,0.48,0.035546537066142574,1.0736873069569055,7.215396364747213,6.52376333656644,0.023967803250966202,0,0.0005383136449381709
2008,FLA,2.323444099096957,2.5677714424045406,0.47,0.47,0.3112450233217625,1.0247823174815807,5.891823727889302,6.964233012437636,0.09603233088473119,0,0.045827653259038925
2009,NYI,2.4275068912306614,2.480526503211511,0.49,0.48,-0.2416744701336043,0.9453644542965185,6.765410438948683,8.101940252540807,-0.5263979954338962,0,0.0004574489430524409
2009,PIT,2.515157080845231,2.2008430804241383,0.53,0.52,-0.314959077897585,1.070787381379841,6.010889292196007,5.733498081550367,0.1702840770873314,0,0.10144061595201492
2009,ANA,2.1703940547651617,2.4992463909532066,0.46,0.47,0.2253508855995331,1.0621387283236994,6.116498535632932,7.0359300476947535,-0.12009928207318049,0,0.0026549312751740217
2009,CGY,2.0465260066465727,2.008810572687225,0.5,0.52,-0.07790401112914433,1.0045317220543806,5.375100034297473,5.837701999930195,-0.024096869415048495,0,0.006286996882408857
2009,EDM,2.3358135580849173,2.737532684438987,0.46,0.45,-0.16832325071165113,0.9396506087877183,5.118062855692899,6.379944935516592,-0.8645014108182746,0,0.00042784976540133357
2009,CBJ,1.8689718962471342,2.011634278600204,0.48,0.48,-0.6080510610690034,1.1399138731740268,5.188768898488121,6.395340822937486,-0.42022271804056144,0,0.004147783387452364
2009,VAN,2.342751310944996,2.2214526386254603,0.51,0.52,0.020403882628584342,1.1932519544644082,6.4753205691199724,6.032980456026058,0.6032778094312431,0,0.6514822840690613
2009,NSH,2.209228118452473,2.1968826975915556,0.5,0.52,0.05901713387170279,1.0154013902139838,5.856101522075764,5.842676311030741,-0.048088803991370735,0,0.0058415718376636505
2009,NYR,2.2091040820855583,2.3162539326136056,0.49,0.5,0.13879351983603797,1.0424053325769393,6.063313322644394,6.303572067079057,0.0602756606882141,0,0.0062358141876757145
2009,BUF,2.385308906475449,2.434576537973853,0.49,0.5,0.1522102225525773,1.029431173287581,6.574033807953987,5.2674379422666515,0.3605913698465483,0,0.09778331965208054
2009,LAK,2.2671536249902866,2.115626699821276,0.52,0.51,0.04864402828502596,0.9665478475459282,6.492433447475975,6.185519573325896,0.23906763621874688,0,0.23480500280857086
2009,OTT,2.283394764281086,2.040102465962678,0.53,0.52,-0.6013567729228975,0.9809227438776891,5.520362674726106,6.1011545928272195,-0.15642338596467772,0,0.017255323007702827
2009,MIN,2.0475641332492,2.054770556365456,0.5,0.48,-0.3578145738593094,1.0328997704667178,5.660772850420647,4.863336071135235,-0.30032835900584637,0,0.004220935516059399
2009,TOR,2.673830399342421,2.2803616686074393,0.54,0.53,-0.2163846838824576,0.870367168136492,5.374515786226047,7.389830508474576,-0.6355953376350391,0,0.01648523658514023
2009,MTL,2.0496551956701343,2.3775818172621355,0.46,0.47,0.20759075351127157,0.9624639076034649,8.706543204458683,5.284195804195804,-0.09569441583210947,0,0.0006971179973334074
2009,COL,2.120831203199711,2.3085865507301166,0.48,0.45,0.05057331024912913,1.123021949974477,6.746352808513637,6.292405063291139,0.10810233687891203,0,0.010500931181013584
2009,DAL,2.1968363124292667,2.293250166305259,0.49,0.48,-0.10154555900165012,1.0617965597791463,6.715121022572749,6.976215832445864,-0.1673984814566325,0,0.0020707016810774803
2009,WSH,2.5426988168339077,2.4051348980508784,0.51,0.53,0.3255011874451742,1.266206228038289,8.004918949133595,5.420060539350579,1.0302211514784472,0,0.11002900451421738
2009,ATL,2.210460832542851,2.6162758377269415,0.46,0.49,-0.06797996955725663,1.1568585183588418,5.056976744186047,7.212420511432824,-0.24057738572574175,0,0.0004677634860854596
2009,DET,2.4328898821445892,2.2164238578145095,0.52,0.54,-0.07574792856992277,0.8610469832158233,6.19590481460985,5.457431685357763,0.19142126969462325,0,0.45845094323158264
2009,TBL,2.2867388921189638,2.4351724046104755,0.48,0.48,-0.10529352500743416,0.9502515371716043,7.537684325505189,6.771886877536558,-0.4798080767692923,0,0.0004360890598036349
2009,CAR,2.3550520699237376,2.6652343368520115,0.47,0.49,0.20423129167147563,0.9228472552079798,6.254476138607121,6.9115191986644415,-0.30446446392265253,0,0.0009675642941147089
2009,ARI,2.2214030822320696,2.0414885690757227,0.52,0.52,0.01803850829379249,1.052111283716989,5.252598716937117,5.0438980654505325,0.1788340023049716,0,0.15179100632667542
2009,FLA,2.1104839156310846,2.5644503708500372,0.45,0.45,0.2486079810506496,1.017367923842744,4.8628049838614515,7.420452271362818,-0.38337382275616494,0,0.0002785265678539872
2009,SJS,2.514704135111706,2.3805253268441224,0.51,0.51,0.25774370844316163,1.0394355549955903,7.759006211180124,6.256951825818617,0.5761824577782965,0,0.6017035841941833
2009,STL,2.1772589940505505,2.237312499168142,0.49,0.51,-0.04663729652749105,1.0563380281690142,5.917569899896444,6.3099651145153945,0.0,0,0.008413347415626049
2009,PHI,2.621063817385339,2.380070574414757,0.52,0.51,0.07182986813255776,0.8683335386131297,7.260786823985329,6.203409992069786,0.12074054199087739,1,0.03473429009318352
2009,CHI,2.528653715550562,1.9299566526088086,0.57,0.57,-0.31874166799419806,1.0623694419576246,6.3975047912517375,5.2489782835163075,0.7062250211136012,1,0.011265776120126247
2009,BOS,2.1430805510736004,1.949609035621199,0.52,0.53,-0.12064043688717876,0.9173674334561124,5.149482608153597,5.527394071084898,0.05961212378126325,0,0.061188869178295135
2009,NJD,2.108072424716741,2.029004762161781,0.51,0.51,0.08594311147278261,1.0209869540555871,5.493016247913019,5.802429078791599,0.3607214428857715,0,0.024899758398532867
2010,NYI,2.2471669507567644,2.620281463335246,0.46,0.46,-0.07786067307939407,0.9605488850771869,6.048417923125928,6.177021575162252,-0.39496387809313566,0,0.0006595495506189764
2010,CAR,2.502529071283308,2.7052719403452055,0.48,0.49,0.24920477655524859,0.9314246421203976,5.1187842646917385,6.355723435703728,-0.03602377569195669,0,0.003395422827452421
2010,WSH,2.3086552475811284,2.1645555097583467,0.52,0.51,0.14532351478942962,0.9607739199575935,6.669405192244495,4.804189944134078,0.33528918692372167,0,0.02986307255923748
2010,DAL,1.9553699191708243,2.174420853153885,0.47,0.48,-0.006806667440151568,1.1392405063291138,6.834994913530011,6.281172677513683,-0.04797888928871297,0,0.0118363993242383
2010,NYR,2.4432020611280936,2.1227068461934175,0.54,0.49,0.025866137212970448,0.9396729937981583,5.692786790266513,6.025196721979858,0.3485739851622338,0,0.8618550896644592
2010,PHI,2.453794608072308,2.405641265388811,0.51,0.49,0.1927692067944523,1.1050425504890131,6.170188625726848,4.716200768990959,0.48112904950283336,0,0.05109887570142746
2010,DET,2.4392274307758686,2.257709195198091,0.52,0.53,-0.2549173878835564,1.0300911474591086,6.920537090028615,5.680430368021661,0.23977940294928668,0,0.040258266031742096
2010,ARI,2.231071442193996,2.3497730480222754,0.49,0.5,0.33581264065301125,1.066812555563154,5.416940249507551,6.679841593294629,0.07206509880592135,0,0.013778370805084705
2010,MTL,2.3249033568053727,2.312876648140676,0.5,0.52,0.1886787541162844,0.9069533087000337,6.187075343499925,5.4293079257349826,0.08443936616863078,0,0.0494219996035099
2010,COL,2.275889371809989,2.2673074712766,0.5,0.47,-0.38388680064534547,0.9898323345229278,5.6870726665606615,7.320316622691292,-0.7935103146321832,0,0.001144750276580453
2010,ANA,1.9521246134463406,2.424006413927385,0.45,0.44,0.07223303936166135,1.0639130094656966,6.347265382224985,6.2790109581343065,0.02403501099935573,0,0.0069322045892477036
2010,SJS,2.5139304436239986,1.9246764286726283,0.57,0.54,-0.025502337714290304,0.9129967776584317,7.832954634490323,6.357163201367132,0.42010222487471954,0,0.7430534958839417
2010,TBL,2.471528152448367,1.9306385825582146,0.56,0.52,-0.4156505600276237,0.9744750408650823,5.753304549983394,5.061732713091533,0.08377854537838314,0,0.3081038296222687
2010,CHI,2.2693435261810215,2.096559913905073,0.52,0.53,-0.05581326307195592,1.098901098901099,6.132321555608253,6.783843163765422,0.38398208083622765,0,0.05679693818092346
2010,CGY,2.2416285663201454,1.9492222420883247,0.53,0.52,-0.30359377793670667,1.107540849114651,5.501932858596135,5.42834908282379,0.13150772275780992,0,0.2656746804714203
2010,STL,2.1607684614802802,2.1172021413384208,0.51,0.52,-0.303148977653772,1.1341360963315597,6.036371954706622,5.867903758452587,0.09623513451199096,0,0.002914691111072898
2010,TOR,2.2006423417360264,2.4998168388949,0.47,0.48,0.07697877886917202,1.0382551738554806,5.580658992710842,6.055106626197327,-0.3844100373731981,0,0.004352518357336521
2010,NSH,2.150079571153363,2.1411843537984754,0.5,0.49,0.1812212078063491,1.065843909964238,5.14466985196209,5.181909998877791,0.27631960968186536,0,0.008192414417862892
2010,LAK,2.2330588819180206,2.049503060536262,0.52,0.52,-0.027334851936218558,1.0121042193804282,5.090329951874806,5.008140118051001,0.15619524405506882,0,0.12500742077827454
2010,NJD,1.9526427620646039,1.8530834291005598,0.51,0.52,-0.3494249832579598,0.8993216980413078,4.632237871674492,5.669878296146045,-0.4340952329912377,0,0.0041778553277254105
2010,CBJ,2.0964106790989994,2.0400015454557163,0.51,0.51,-0.4172730433886693,1.0246959085882785,5.178550555230859,5.537409326424871,-0.4788937554249683,0,0.0011808279668912292
2010,OTT,2.1370503947753194,2.2398826904902167,0.49,0.5,-0.3995812796399344,0.8924109373884487,5.324975577987627,6.855389390519187,-0.663712364492059,0,0.0009536298457533121
2010,PIT,2.1378893072453042,2.040420484471239,0.51,0.53,0.034631205519402915,1.0628160961665323,6.129821260583255,5.227239378376575,0.3827700322962215,0,0.01784617267549038
2010,MIN,1.910766627641665,2.3416197369657916,0.45,0.45,0.03430212187764364,1.0223796490098214,5.608894303990253,6.205163991625959,-0.30089063628339885,0,0.003114379243925214
2010,BOS,2.336192793496043,2.3919481145002037,0.49,0.51,0.5234722095350404,1.1261117154008575,5.2653578700680015,6.422507484722963,0.6626417317037255,1,0.011026599444448948
2010,FLA,2.3658629003043794,2.191080150399107,0.52,0.5,-0.20731092891851735,0.8933662801748716,4.828281262113342,5.487266032525315,-0.37169644790088097,0,0.022670181468129158
2010,ATL,2.1743189044284197,2.4384031919536167,0.47,0.49,-0.0752602813740363,0.9565097715386733,5.788461538461538,6.4463782326265475,-0.526650020447586,0,0.00034964471706189215
2010,EDM,2.0330100125156445,2.589017521902378,0.44,0.46,-0.054912390488109995,0.9465178914967296,5.483178341890777,6.709262580797997,-0.829734144361716,0,0.00062843895284459
2010,BUF,2.3334134950067713,2.2521548723530826,0.51,0.5,0.0801954257217715,1.054481546572935,5.908336970755129,5.772416089997409,0.1440264048408875,0,0.08872254937887192
2010,VAN,2.3570470260414873,2.34729436857133,0.5,0.52,0.4277236919054662,1.0705372389334034,7.794209286419941,4.699332152105765,0.9388352825533111,1,0.005293582566082478
2011,PHI,2.472242848167171,2.2928747490103207,0.52,0.51,-0.03226727709699942,1.074856046065259,8.231344481175979,5.685640761708698,0.41983486495311845,0,0.0911683514714241
2011,OTT,2.347620980014203,2.425230800446383,0.49,0.52,0.08171857563153095,1.0371426719388086,5.373091026312608,6.345319259387438,0.08407931482031382,0,0.06513981521129608
2011,VAN,2.044377528619132,2.201532521932222,0.48,0.53,0.20302971679465714,1.1627045841664816,5.555027335393392,5.850724425581736,0.5973814778554005,0,0.046293362975120544
2011,CHI,2.274094859021743,2.1343650724978054,0.52,0.53,-0.3279644989431268,1.1023416606874958,4.953511374876361,6.4935788055680295,0.11961245564371435,0,0.011696762405335903
2011,NSH,2.037607539576618,2.0461819600435294,0.5,0.47,-0.17134057450259743,1.1245737502720743,4.9411460799931115,6.6187679278787055,0.32512275725505413,0,0.02446209080517292
2011,WSH,2.0615537600994407,2.0863144810441265,0.5,0.49,-0.1361839651957737,1.0997757036393894,5.091004321068482,5.546565428876498,-0.09627309467857155,0,0.0004678740515373647
2011,COL,2.2496836568441774,2.2487904526395015,0.5,0.51,0.06044015118308209,0.8933298041291688,6.151436031331593,4.8685337726523885,-0.2277032267944113,0,0.0012309268349781632
2011,MTL,1.9112058737555238,2.128325051154633,0.47,0.48,-0.1156008734976013,1.1336032388663968,5.347775628626692,4.879544277576386,-0.08369979672906508,0,0.0014882278628647327
2011,NYI,2.2779494016649324,2.3792111082206038,0.49,0.48,-0.16696475026014565,0.8415237361084346,6.649901768172889,6.175523349436393,-0.6600484035495937,0,0.003620350733399391
2011,PIT,2.5521005567740844,2.1809853214104944,0.54,0.54,-0.26375906866880383,1.1185815434045339,7.124219134517094,4.596014563676937,0.6605857193378128,0,0.021450234577059746
2011,ARI,2.273668620796051,2.37112002468374,0.49,0.5,0.2828756556618327,1.035695674830641,4.7296108852567835,6.513753773901375,0.1915422141082812,0,0.028391147032380104
2011,BUF,2.036497161652046,2.2653104070013956,0.47,0.49,0.05720331133733755,1.0988211322951535,5.639247510143858,6.309954844856871,-0.1436944098883042,0,0.0019476244924589992
2011,SJS,2.3290108083571543,1.9556624259302426,0.54,0.52,-0.0023555102992233678,0.8912768647281922,6.872020365656098,6.549013792080676,0.16739903745553464,0,0.3350622057914734
2011,NYR,2.1608061695623184,2.039125894800408,0.51,0.48,0.07654081799539537,1.041011667714665,5.64472470009228,5.904162633107453,0.48018727303648423,0,0.012960817664861679
2011,EDM,2.1373818157172386,2.4593005523738523,0.47,0.47,0.110864482022434,0.9845890410958904,5.7796059396980795,5.60460761103848,-0.3007619302232322,0,0.00021874849335290492
2011,WPG,2.450200302754058,2.3494885798158385,0.51,0.5,-0.014000284354640518,0.9584664536741214,5.571058985857192,6.8151386172782695,-0.2527337703800033,0,0.004346789792180061
2011,TBL,2.2451184881763124,2.3744879752720323,0.49,0.47,-0.36971326615233846,1.1349899261249161,4.874953340798806,7.371522607946086,-0.5529990850135913,0,0.0006906188209541142
2011,FLA,2.011286848118995,2.216809049136286,0.48,0.5,0.12325434723849016,0.9016273273713532,5.52355138817669,6.769300594562702,-0.2268288072585218,0,0.0013841578038409352
2011,TOR,2.365905116859449,2.559184980256623,0.48,0.49,-0.10062965364944633,0.9680844419461619,6.588486666392735,6.200622715581427,-0.3850267379679144,0,0.0016647070879116654
2011,LAK,2.2587204835322443,2.0426676228038723,0.53,0.55,0.22942170772934498,0.8027756990271446,5.683144550296302,5.4020184172075165,0.21520660498296282,1,0.11231409013271332
2011,MIN,2.0679808115298406,2.318201814106458,0.47,0.44,0.11613633030982239,0.7658084749471227,5.690742202101591,5.269569106903236,-0.6082733121740802,0,0.0004890476702712476
2011,NJD,2.0839729490842567,1.903414253119283,0.52,0.5,-0.25737014121564655,0.9942475676443434,5.372351496482538,4.972383720930233,0.13164412205670672,1,0.0008357191691175103
2011,STL,2.2848360916007264,1.9216338765193757,0.54,0.53,0.36701256144183503,0.9138816623307318,6.642586326389171,4.569614177589072,0.6117369531101626,0,0.15695779025554657
2011,DET,2.401284731588886,1.9805098462368493,0.55,0.55,0.09893444834097669,1.1311216429699842,5.801427644386762,6.037805017756902,0.46806552917408434,0,0.6919265985488892
2011,CGY,2.1269668927963132,2.2061854815649773,0.49,0.47,0.013128504353375509,0.9539173739215824,6.085560625814863,5.502679795587685,-0.2156513636288001,0,0.000519645749591291
2011,ANA,1.9427349491922108,2.1370084441114323,0.48,0.49,-0.24215994140476996,1.0842433697347895,5.5756657630361985,5.532861476238625,-0.27672779409847903,0,0.0002713910071179271
2011,BOS,2.3340971301881415,2.0219725776285964,0.54,0.54,-0.13317314242540607,1.2162506367804382,5.557489693082913,5.017726265553094,0.7336311064934371,0,0.11994200944900513
2011,DAL,1.9778759372175614,2.114591952340339,0.48,0.5,-0.19201344246852592,1.1121408711770158,4.887819701190175,5.414044637996733,-0.16837097738684234,0,0.0005370411090552807
2011,CAR,2.2765378471188558,2.560010733797626,0.47,0.48,0.09962305921618111,0.9216284312425408,6.6863770752786,6.750510783200908,-0.30068154483495924,0,0.003014025278389454
2011,CBJ,1.9585731907894735,2.0251850328947367,0.49,0.48,-0.47275904605263147,1.0234608723035743,5.363972424817664,6.045529528208512,-0.7117366172405127,0,0.0008370384457521141
2012,COL,2.1601436675123287,2.266098457854679,0.49,0.49,-0.22242809498018876,0.9382422802850356,4.7123873529861005,5.515436944008373,-0.7370839684236867,0,0.0003622932708822191
2012,DAL,2.15429420244254,2.4527553581489965,0.47,0.49,0.029240236790305924,1.1249694301785278,5.421346552048692,8.346293286660833,-0.26840094972643747,0,0.000497895700391382
2012,CGY,2.1878339381125174,2.3297808508814537,0.48,0.47,-0.7817366210463158,0.9755524212505877,5.23989898989899,6.391220142027114,-0.5997587177572241,0,0.0002489809994585812
2012,CHI,2.2265117195194013,1.9504769408255718,0.53,0.54,0.22842511044204947,1.2170154686078252,3.5579171094580233,5.221597633136095,1.0592728815956995,1,0.006128320470452309
2012,BOS,2.4837181847567917,2.2062035332312058,0.53,0.54,0.33418127134484826,0.9472397636993277,5.508095605242867,4.71700064641241,0.4310516862901616,1,0.10022497177124023
2012,PIT,2.2949918166939445,2.1677250409165305,0.51,0.49,0.1775450081833061,1.2209036969420355,6.386311375625592,6.556219373028126,0.8901411690290676,0,0.0819058045744896
2012,VAN,2.083334522467501,2.0930949357154067,0.5,0.51,0.03827109405099945,1.035630625077056,4.680228862047044,4.668161434977579,0.14267677482547575,0,0.020241612568497658
2012,DET,2.1757400586713183,1.986579116182184,0.52,0.54,0.24806290949192375,0.8944543828264759,5.18785601033531,5.806611229468764,0.24592403679752256,0,0.09519533067941666
2012,BUF,1.8735519566595582,2.390438591435652,0.44,0.45,0.08221428159760248,1.121262458471761,4.570640394088669,7.132554856922879,-0.42767921795800146,0,0.0015790504403412342
2012,FLA,2.015314021506883,2.3184559879505415,0.47,0.49,-0.6070405268135485,0.8259291703166062,5.890665674972109,7.897310513447432,-1.2556679455877224,0,0.0010073919547721744
2012,NYI,2.312513447670343,2.1478514960750155,0.52,0.5,-0.25086585645175863,1.015667206915181,7.652277463530813,5.423734103144261,-0.020496936846660138,0,0.007097537629306316
2012,LAK,2.3218151987791686,1.916361578196981,0.55,0.56,-0.12122341073386024,0.955343257053988,5.421981004070556,4.329269963018764,0.3496563426632158,0,0.2784307897090912
2012,OTT,2.3436160597136775,2.0914365687961047,0.53,0.54,0.17581712686240786,0.8285746277012652,5.229300684789376,5.52292899408284,0.2456806833562711,0,0.4615373909473419
2012,NSH,1.9324326216310816,1.8638851942597128,0.51,0.47,-0.3286244312215612,0.9780907668231611,4.960692285127603,6.177746675997201,-0.4915710359973373,0,0.004389524459838867
2012,STL,1.949766152780184,1.8993590853975402,0.51,0.52,-0.12731681967781064,1.1060767590618337,5.888257037247655,3.5581826929685887,0.20549352695390094,0,0.04531215503811836
2012,TOR,2.1139120708939174,2.6820098081390347,0.44,0.44,0.2041641572743697,1.2698412698412698,6.121272084805653,3.9556742323097462,0.3503769987805507,0,0.006304803770035505
2012,WSH,2.239915362675226,2.290611976467393,0.49,0.49,0.07746030838295544,1.0454963235294117,8.405331076792892,5.770026525198939,0.32995171019241454,0,0.004942530300468206
2012,CBJ,1.6829906331748758,2.0095637253523106,0.46,0.47,-0.015695761019380725,1.2484957882069794,4.292177191328935,3.564432989690722,0.0,0,0.002322860760614276
2012,ARI,2.314864458047221,2.4291755666098025,0.49,0.51,0.3390627463910432,0.9586445212350909,4.339988590986879,4.967449098690183,-0.08148852369957897,0,0.002946029417216778
2012,CAR,2.654804218938895,2.775465292205677,0.49,0.52,0.039091060453601084,0.8736625110434868,5.963262887616039,5.866357106580571,-0.6624344465912227,0,0.0005932745989412069
2012,SJS,2.323360836430056,2.0036530830761476,0.54,0.51,0.06374000125968385,0.8349598785512904,6.851091142490373,4.771278982797307,0.08140238215026653,0,0.11500464379787445
2012,MIN,2.283096841314337,2.066439326069994,0.52,0.5,-0.32641678467184915,0.9227614490772386,7.1772950245269795,4.791790193842646,-0.143846289964438,0,0.00371008412912488
2012,NYR,2.2596801995599587,1.964292220805247,0.54,0.52,0.27419874714463904,1.0046885465505693,4.238580392686054,5.701062787367152,0.3689469638739431,0,0.025428306311368942
2012,PHI,2.290477220031164,2.4912361795558073,0.48,0.48,-0.11218883032259527,0.9608624326224513,7.352096924510717,4.860842604413643,-0.1447826536592092,0,0.00015654871822334826
2012,WPG,2.1937836671631197,2.293751652909817,0.49,0.49,-0.28687554807009735,1.0392873458200091,4.207458208315473,5.242033011930054,-0.3084921020309063,0,0.0006530022365041077
2012,MTL,2.191975151940508,1.7764271954843431,0.55,0.53,-0.29324891364403355,1.201716738197425,6.789830695417196,6.517963298009822,0.452385304331932,0,0.0900295153260231
2012,NJD,2.105484654353638,1.6849584561393396,0.56,0.56,-0.23477866094012345,0.8008871365204535,4.787717820820108,5.246290801186944,-0.24508552463620117,0,0.10084061324596405
2012,ANA,2.0469122639656576,2.0284784377542717,0.5,0.48,0.21034763334362108,1.1102886750555143,6.328606356968216,5.28,0.3882437080679767,0,0.009210940450429916
2012,EDM,2.062041884816754,2.6280104712041883,0.44,0.45,0.2719895287958115,1.015615081883966,5.728579031399681,5.816300751879699,-0.1641755310052331,0,0.0011989920167252421
2012,TBL,2.256672992690196,2.3447370130104415,0.49,0.47,-0.22704411138612063,1.1856797513525958,4.6988790104368,7.499166203446359,0.0,0,0.0012168439570814371
2013,CGY,1.9315683643378923,2.2084925707340353,0.47,0.46,-0.31700920551923295,1.041429114405169,6.1520929606532375,6.212713287949783,-0.43242810382278457,0,0.0011587979970499873
2013,SJS,2.6155162484574253,1.9480872069107367,0.57,0.54,-0.1547511312217193,0.9115615445589401,7.259177355152587,5.269555214723926,0.5496858226864899,0,0.2519233226776123
2013,VAN,2.0686148875689256,2.0949121130029345,0.5,0.51,-0.03891989364233274,1.0097341275606566,6.287060352530258,4.518928181959806,-0.29952973831085195,0,0.001064985990524292
2013,NYR,2.3767143163552404,2.244691454598216,0.51,0.52,0.18561929875471542,0.9109440693081922,5.862298272646176,5.586784550953933,0.28992023837886266,1,0.1214427724480629
2013,TOR,2.0688966882350006,2.7874715148289226,0.43,0.43,0.30240023952494205,1.0781476121562954,5.345300865365265,7.017368123434848,-0.35947875580408406,0,0.0017188010970130563
2013,FLA,2.3006420525499203,2.329856074271226,0.5,0.51,-0.3644941155694592,0.9408513718007763,4.435294117647058,6.906652913873131,-0.8885568289461395,0,0.003569213207811117
2013,CAR,2.3110123136099108,2.4743612158753154,0.48,0.5,0.2114544046756752,0.8883989365151417,5.5810915876224545,5.6280323450134775,-0.25305524035226895,0,0.002164806006476283
2013,PHI,2.208117132646991,2.2245302927013544,0.5,0.5,-0.12020685792195496,1.0193968568596914,7.6650463985859485,5.397249352202512,0.07211995953268938,0,0.002599793951958418
