unit_id,cluster,umap_x,umap_y
1830,2,1.9180689,9.728437
1831,2,3.4939883,9.607987
1832,2,2.422471,10.541729
1833,23,0.4682422,9.433818
1834,2,0.147399,7.9406433
1835,2,-2.7221177,12.865903
1836,11,-0.143615,7.7825694
1837,3,1.9081113,4.5728297
1838,6,3.3156872,6.8662963
1839,15,2.957816,12.319637
1840,2,4.2142615,8.769694
1841,4,6.166261,10.552947
1842,2,3.0153363,9.145792
1843,19,3.5002217,12.340744
1844,2,0.7933908,9.880052
1845,2,2.1307588,10.791388
1846,2,0.7359444,14.7112
1847,15,2.9527605,12.295714
1848,2,6.200017,9.701159
1849,2,-0.49270505,11.206928
1850,2,4.452825,7.1760015
1851,14,3.4132986,9.759476
1852,8,0.11353948,11.111853
1853,2,-1.3674234,8.437373
1854,13,1.6380628,12.413255
1855,12,2.3682327,7.4942636
1856,20,2.282004,8.38817
1857,2,3.888452,5.735636
1858,2,1.7822723,15.261813
1859,2,4.492664,13.552037
1860,13,3.408571,8.100229
1861,3,5.57741,12.12373
1862,2,0.3117678,8.899347
1863,14,1.3178685,11.042592
1864,2,3.3991125,9.902711
1865,19,2.4899857,11.433492
1866,2,3.1286733,8.769363
1867,2,4.5616713,9.64884
1868,3,3.9801424,5.7188206
1869,19,2.4771626,11.397011
1870,1,4.494842,7.189977
1871,2,3.2681563,11.872158
1872,3,1.8679866,4.5096564
1873,2,4.7661524,12.318575
1874,15,2.9898467,12.42392
1875,0,5.312619,6.547318
1876,2,1.9260821,8.285138
1877,13,3.1332154,8.232015
1878,19,1.5691689,14.15271
1879,0,5.3069425,6.571482
1880,13,1.8091635,11.586181
1881,2,-2.12287,8.568284
1882,11,1.8588742,9.853193
1883,19,-0.33200195,5.677898
1884,7,-1.5310246,6.5251865
1885,2,2.7871969,8.784516
1886,4,6.1419306,10.583361
1887,3,5.7390637,12.164846
1888,3,2.9556003,6.1497474
1889,13,1.7966652,11.619338
1890,19,2.380559,11.77389
1891,7,-1.5725996,6.4899354
1892,13,1.5911154,11.779406
1893,2,2.8135738,8.717338
1894,2,4.8546863,7.8787565
1895,2,3.1910434,10.369557
1896,11,1.8006477,9.836513
1897,6,3.7464564,12.856693
1898,15,2.975619,12.414023
1899,12,6.691549,12.514526
1900,23,1.790975,10.682686
1901,23,1.3328077,11.466712
1902,2,0.8161819,12.40985
1903,2,4.036286,11.6260395
1904,2,1.0246232,10.698738
1905,2,4.432976,11.817745
1906,13,5.8825245,9.432863
1907,2,2.9932144,7.67685
1908,0,3.014111,7.571916
1909,14,3.1337366,10.00233
1910,18,1.1424841,13.181841
1911,2,4.797271,12.331278
1912,14,3.5831027,9.842347
1913,4,0.06542283,9.916935
1914,1,6.127409,9.680183
1915,1,2.1858625,12.711557
1916,23,-0.66792697,11.313151
1917,16,-0.38940313,12.95439
1918,22,3.5860364,12.8941965
1919,14,3.4930031,10.955115
1920,14,-1.7726506,11.317894
1921,15,3.9543762,5.7223754
1922,6,4.3955374,12.559104
1923,11,3.105631,9.324953
1924,19,5.798695,11.382395
1925,1,8.0109825,8.99481
1926,3,2.037752,4.790874
1927,2,1.5887226,8.635006
1928,7,-1.9748445,6.984229
1929,2,3.0646849,11.434762
1930,2,1.9652169,8.726696
1931,11,1.6294007,9.090133
1932,6,4.1171627,12.911886
1933,11,2.6901262,9.705888
1934,11,2.8197923,9.684405
1935,2,3.9943252,11.461909
1936,2,1.1346899,9.975034
1937,2,0.9506977,10.272367
1938,7,2.0631554,10.758474
1939,11,2.6911821,10.604968
1940,2,-0.21838754,9.736303
1941,11,0.3453341,10.340816
1942,23,5.842558,11.36215
1943,2,1.781546,6.491665
1944,20,-0.9981754,10.004888
1945,13,1.0087954,13.262518
1946,3,1.9105716,4.5719533
1947,0,5.23793,6.6169963
1948,2,5.6109123,13.299876
1949,17,0.0244155,6.3714056
1950,13,1.5498555,9.234578
1951,3,5.6319,12.15594
1952,5,3.7572904,8.431165
1953,19,2.4632158,11.4621
1954,15,5.8610597,12.374641
1955,4,-0.35801715,5.684569
1956,0,4.410444,7.8662386
1957,2,-2.0974014,12.050117
1958,11,2.611,10.9416895
1959,2,1.658244,13.529684
1960,4,6.1290727,8.798443
1961,11,5.459086,10.840324
1962,0,0.8474734,10.803431
1963,19,3.058996,7.093002
1964,6,-0.76296324,8.662982
1965,12,0.7707592,5.8151436
1966,2,7.494339,10.176948
1967,14,4.112695,14.324611
1968,2,-2.0491328,9.290773
1969,5,3.7928112,8.551888
1970,0,5.00695,6.9521155
1971,22,-0.6693685,11.158663
1972,2,4.8766513,10.960134
1973,1,2.2687664,7.686602
1974,2,2.1503596,10.760341
1975,2,5.8621626,11.371957
1976,11,4.982785,11.742138
1977,2,2.272256,8.011698
1978,2,-0.95378804,9.316834
1979,1,2.3631046,6.9141827
1980,15,2.6693754,12.364305
1981,7,4.768996,8.309205
1982,13,0.3538982,7.2363863
1983,2,0.8590897,7.3368917
1984,0,2.1374462,10.807527
1985,2,2.5858243,7.808583
1986,2,0.83555275,7.3532944
1987,15,3.0559323,11.824639
1988,2,0.6335935,6.99359
1989,19,-0.35075536,14.076162
1990,2,0.7711085,7.3106413
1991,2,4.4771647,9.348615
1992,2,0.8030488,7.347529
1993,2,-0.2942055,14.037151
1994,15,1.6571208,13.576597
1995,2,2.5020242,10.373813
1996,1,2.330797,6.8488693
1997,2,2.2872765,10.59845
1998,15,2.467599,10.514646
1999,2,2.3903375,10.452411
2000,4,3.6392808,12.87182
2001,11,2.833379,10.9403925
2002,2,0.7517428,7.424913
2003,2,5.027794,11.70883
2004,2,1.5384078,9.2086735
2005,4,4.3411245,8.640731
2006,4,4.1671786,8.592312
2007,2,2.538247,10.469068
2008,14,3.3299632,11.223778
2009,2,3.3851464,10.51687
2010,17,3.384751,10.537275
2011,7,2.8851092,9.754237
2012,15,2.7064574,9.718239
2013,3,2.243045,10.727576
2014,2,2.386492,11.788545
2015,14,4.9490376,7.8696876
2016,13,4.999448,11.743111
2017,14,3.3169107,8.158782
2018,11,-0.0067967176,11.576522
2019,9,-0.5861362,11.086704
2020,2,7.523322,10.253794
2021,22,5.0302896,11.736093
2022,3,3.904556,12.610044
2023,5,3.7712772,8.44168
2024,5,0.89293194,8.845266
2025,4,6.050716,8.763792
2026,2,3.6491852,9.825613
2027,4,6.091382,8.799863
2028,0,0.9490148,10.708644
2029,23,-0.83416504,10.425568
2030,0,5.270168,6.6193876
2031,0,4.817914,6.7489815
2032,18,4.9913626,11.024758
2033,17,6.561896,7.8243403
2034,2,5.3559203,11.19809
2035,6,2.134232,8.738016
2036,1,2.273813,6.8520365
2037,2,4.439241,6.2681603
2038,2,5.07952,8.952404
2039,0,-0.32946697,14.088459
2040,2,0.78924096,10.889637
2041,17,1.0178757,12.041412
2042,2,4.09916,8.937514
2043,2,1.6043866,10.2751045
2044,2,0.61947674,6.8729773
2045,2,6.0417275,10.661952
2046,2,5.3674107,11.197486
2047,2,4.073245,8.9427595
2048,2,3.024278,8.071814
2049,19,1.4008298,11.145386
2050,0,2.1059604,10.906573
2051,2,1.8890533,10.225793
2052,14,3.5056822,11.398272
2053,2,-0.0669118,8.294095
2054,2,2.6031916,8.937051
2055,3,1.9133694,4.563308
2056,2,2.6408672,9.34573
2057,2,5.6292324,13.301242
2058,15,2.9755464,12.330039
2059,23,0.4873295,11.751037
2060,17,1.2269744,11.822444
2061,2,4.347921,9.299238
2062,2,1.7438415,10.961409
2063,2,0.5917382,5.103293
2064,8,0.28846943,11.437871
2065,23,-0.47644225,9.42365
2066,14,3.4996984,11.079354
2067,4,6.159719,10.560168
2068,2,2.6458027,10.486404
2069,2,1.4593306,9.300231
2070,4,6.0504065,8.948401
2071,15,3.6679692,11.543818
2072,19,3.0449913,7.54242
2073,2,2.3992858,11.76953
2074,7,-1.6047982,6.502592
2075,11,6.582565,7.7113523
2076,15,4.7602763,7.885757
2077,2,4.9655724,7.682777
2078,1,4.691318,12.304337
2079,4,0.9762762,13.234093
2080,2,3.3675468,10.091487
2081,15,2.9850793,6.441058
2082,12,6.6937304,12.508351
2083,3,5.736667,12.170711
2084,15,-1.2240915,7.8686767
2085,2,3.5133624,9.802676
2086,2,1.5919466,10.247109
2087,2,5.365821,7.7634935
2088,13,2.541247,5.773438
2089,5,3.707174,9.423588
2090,2,3.0991273,7.456166
2091,19,2.5213153,11.412965
2092,0,-0.315129,14.10485
2093,4,5.1247363,7.84548
2094,4,0.1952663,8.530594
2095,15,3.3915849,11.830758
2096,4,-0.060495034,4.0795307
2097,2,-0.07007305,4.0969844
2098,2,3.263836,10.0085945
2099,2,3.3764365,10.61596
2100,2,3.1076863,9.904252
2101,2,2.7096834,9.037362
2102,2,4.84959,8.74116
2103,15,3.5629766,11.51802
2104,15,2.9253004,12.388939
2105,2,2.9408438,6.3999634
2106,2,1.3561507,8.468049
2107,7,-1.6070607,6.5879564
2108,2,5.1579924,9.0806
2109,5,3.7596388,8.57385
2110,12,4.7591553,8.298703
2111,2,4.4830127,13.551668
2112,5,2.9399195,6.5379977
2113,2,4.6124086,9.68029
2114,14,3.5018268,11.4608135
2115,5,0.103726804,8.062409
2116,2,5.0495296,7.8498077
2117,2,0.83495474,9.847676
2118,3,1.973431,4.640326
2119,15,5.9644184,12.342694
2120,8,7.597861,11.330353
2121,0,5.287869,6.6464844
2122,16,-0.40574327,12.953538
2123,2,3.9679933,5.7049847
2124,2,7.6768227,11.2954855
2125,10,5.4212914,9.9019165
2126,2,-0.58847815,8.1936655
2127,2,4.0036564,11.552875
2128,2,3.379198,7.5005045
2129,16,3.4856994,7.554012
2130,11,0.65093666,5.1890893
2131,11,0.58349955,9.881115
2132,2,0.3357843,8.873199
2133,2,1.3947625,8.290525
2134,17,1.4377913,8.482291
2135,2,1.2571187,11.509929
2136,2,7.684242,11.295637
2137,2,-0.69847506,7.209352
2138,20,1.4427959,8.040837
2139,14,-1.1963421,7.8831644
2140,14,1.5647159,7.934155
2141,22,1.552395,7.3950925
2142,8,0.13658383,11.188029
2143,6,1.4842619,7.050874
2144,2,5.6098166,13.269288
2145,1,0.5675491,10.425058
2146,2,1.4463168,7.0533805
2147,2,5.473055,8.573629
2148,0,5.300317,6.6069627
2149,2,1.7476054,9.288083
2150,2,2.2820537,9.0992775
2151,19,2.9827502,12.806236
2152,0,0.39142653,13.579746
2153,10,0.2955901,6.3610373
2154,17,3.968793,10.643538
2155,0,5.1347647,6.67069
2156,2,3.1106825,7.4641867
2157,7,4.4158015,11.014933
2158,2,6.428079,7.8289948
2159,2,6.461368,7.7892246
2160,2,6.5527062,11.53191
2161,7,4.419091,10.864275
2162,2,0.089121796,6.4802055
2163,11,0.6884679,10.293295
2164,20,2.6737304,8.683782
2165,2,-0.70126563,7.1933484
2166,15,2.5026188,12.0618515
2167,1,4.9374104,7.911809
2168,2,-0.413598,4.6879473
2169,7,-1.5849233,6.491057
2170,5,3.77404,8.508937
2171,17,4.068011,9.090581
2172,17,0.045466997,7.27348
2173,14,-1.3870285,6.396849
2174,15,2.9592202,12.360907
2175,3,1.9053053,4.5821466
2176,15,-0.33189735,7.385055
2177,12,3.7330182,6.3093486
2178,20,-2.0896626,12.029013
2179,2,1.1649191,9.906057
2180,2,5.019575,7.7401986
2181,2,6.5066032,7.7763267
2182,2,0.06796317,8.07713
2183,0,2.3691533,7.5024395
2184,2,2.7043626,8.849867
2185,13,0.3568983,13.5813465
2186,7,3.789527,10.512147
2187,15,-3.178703,11.87607
2188,15,2.951481,12.411365
2189,17,2.713965,8.804772
2190,9,-1.1763854,9.452836
2191,2,3.774403,10.049111
2192,14,4.1440773,9.198411
2193,5,4.2721276,9.186288
2194,11,0.35985062,9.26924
2195,2,1.4912443,7.064523
2196,2,3.046624,9.611627
2197,2,5.0287337,7.853755
2198,4,4.993016,10.129164
2199,10,5.433505,9.910125
2200,11,3.6402655,12.853316
2201,11,0.45374376,12.224085
2202,2,3.5816894,12.426596
2203,2,3.986357,10.733439
2204,14,1.6714367,8.53736
2205,22,5.103062,11.068252
2206,11,7.5770345,8.492372
2207,4,6.0334654,8.85116
2208,2,0.8262301,9.831031
2209,10,4.1406446,9.847702
2210,2,0.9999867,10.681828
2211,2,0.8068001,10.785613
2212,2,0.21495566,10.579288
2213,0,5.2771215,6.608798
2214,11,-0.03343018,11.793782
2215,11,2.7934742,10.870395
2216,15,2.7022302,9.660024
2217,15,-0.61814517,6.3552413
2218,2,-0.31805536,14.041737
2219,15,5.501717,7.7052107
2220,15,2.9071467,12.364991
2221,13,1.4310794,12.481937
2222,2,0.81257147,11.162053
2223,0,5.62293,13.320952
2224,2,3.9852278,11.485763
2225,2,1.505176,9.262289
2226,0,-0.31565,14.092839
2227,2,-0.59874153,6.2490034
2228,3,2.9159753,10.52999
2229,5,3.807108,8.499263
2230,15,3.5762637,11.464836
2231,15,6.445096,11.531684
2232,14,4.270747,6.3329525
2233,2,-2.6971962,9.591142
2234,2,0.3731537,13.485071
2235,2,0.36042643,13.532099
2236,11,1.5113411,8.011475
2237,2,3.569809,9.021033
2238,11,5.4924536,10.804731
2239,13,3.6290479,8.911353
2240,21,-0.32779244,5.677515
2241,2,2.540805,6.1137795
2242,0,5.622617,13.327319
2243,2,2.9826846,8.168359
2244,2,3.0308154,8.130375
2245,2,1.8691068,8.048499
2246,0,5.2605333,6.612058
2247,11,1.2449367,12.455259
2248,2,5.173702,8.995263
2249,17,0.5298689,7.898394
2250,2,3.1176639,7.4287853
2251,4,6.0416837,8.7416115
2252,2,0.9699053,13.246361
2253,2,2.6250725,10.093476
2254,11,0.6190576,8.564177
2255,0,5.2860527,6.6018686
2256,7,4.4926953,9.085018
2257,2,0.7871781,13.2187605
2258,2,0.9195048,13.218251
2259,2,4.8924923,7.6039457
2260,10,5.0605597,9.830279
2261,0,1.6840894,5.579906
2262,0,-2.7583013,12.851038
2263,6,3.295215,6.906726
2264,11,0.84687465,13.219048
2265,10,0.55392003,12.67313
2266,10,4.2903404,12.746083
2267,2,1.8007189,8.07614
2268,17,1.7971892,11.022111
2269,2,4.950706,10.90268
2270,10,5.3870325,9.889078
2271,7,5.814342,11.379272
2272,2,4.7223535,9.830858
2273,0,3.7613595,6.964728
2274,2,2.0520306,7.697483
2275,10,5.366959,9.990656
2276,10,5.3602777,10.040174
2277,0,2.1218562,7.57558
2278,17,4.447534,6.2825546
2279,2,1.2723672,10.7064085
2280,17,0.9156772,11.914582
2281,2,5.0041323,9.030853
2282,2,6.099293,9.623128
2283,0,4.466104,9.36047
2284,2,4.3992743,7.886948
2285,2,-3.190925,11.889075
2286,10,5.2552924,9.114733
2287,1,2.3430223,6.8756433
2288,2,3.5901172,8.925961
2289,14,2.5179193,7.6304173
2290,12,2.0573452,10.830909
2291,6,3.406328,8.945935
2292,2,6.7545037,9.908389
2293,7,1.2207118,7.705964
2294,7,1.1554055,7.7246084
2295,3,0.71971565,14.724761
2296,2,-0.48867905,10.927179
2297,12,4.020338,11.55342
2298,11,0.55586785,9.547236
2299,2,4.4255033,7.8687296
2300,0,-0.56384003,8.164501
2301,11,2.5974314,10.958788
2302,22,1.4028951,9.223369
2303,12,2.8252459,6.398954
2304,4,6.0621667,8.797391
2305,23,-0.5559787,9.446335
2306,12,2.3170087,11.849496
2307,17,1.0337396,11.137208
2308,2,2.109746,8.736349
2309,11,2.120554,8.792384
2310,2,1.6581752,10.23266
2311,0,4.777885,8.743835
2312,2,4.764966,13.228557
2313,7,-1.596918,6.4811616
2314,7,-3.1797855,11.896032
2315,15,3.760871,9.682057
2316,13,1.8085568,11.549041
2317,11,0.008459815,11.598035
2318,22,-0.095314234,11.575159
2319,22,-0.09544269,11.581996
2320,20,4.8203773,13.18317
2321,2,-2.6035025,12.62336
2322,17,-1.7589945,11.325064
2323,1,2.3693986,10.113442
2324,2,3.3781097,10.60657
2325,16,-0.20660268,12.476827
2326,16,-0.3938001,12.966493
2327,2,6.019753,10.572288
2328,11,3.668455,12.913557
2329,0,1.9410596,10.484978
2330,13,1.801563,11.613539
2331,4,6.1345153,10.574872
2332,7,4.7923036,8.415208
2333,17,1.0474399,11.919247
2334,2,2.7095878,7.7548914
2335,2,-0.6094653,6.26287
2336,2,1.1662018,6.501954
2337,0,5.334728,6.5544524
2338,2,4.402381,9.327311
2339,11,-0.61640644,6.3876953
2340,2,5.5023093,7.720737
2341,4,6.0843554,8.794664
2342,2,1.5762681,7.405818
2343,2,2.7700322,7.9016886
2344,7,4.8072314,10.901579
2345,2,3.1209826,8.734046
2346,18,-0.6606895,8.635908
2347,2,3.1810172,8.757425
2348,2,4.985443,10.927281
2349,5,3.7457092,8.506445
2350,15,-1.7122068,13.420532
2351,2,4.378103,9.349954
2352,2,-0.6889028,7.199169
2353,2,7.662918,11.289456
2354,2,3.1199965,7.3640175
2355,13,-1.6624131,13.449051
2356,5,3.7981782,8.420203
2357,11,4.921476,10.928369
2358,11,0.43514782,12.320187
2359,0,4.9343524,6.819824
2360,12,1.5202315,7.955245
2361,0,0.42693064,12.346286
2362,2,-0.41135782,4.6843357
2363,2,0.89182854,13.18744
2364,2,1.3569331,8.6353855
2365,0,2.0578928,10.637495
2366,2,3.8754163,7.61143
2367,2,1.7802399,15.28531
2368,11,1.479913,8.243185
2369,2,1.7231838,10.922297
2370,6,1.651513,5.634778
2371,2,5.619948,13.338862
2372,11,0.58942914,10.412481
2373,0,5.294971,6.732028
2374,17,3.9648633,9.841348
2375,2,4.440828,8.406755
2376,2,3.2475727,9.507479
2377,2,2.4558337,9.323409
2378,20,2.2383468,8.536009
2379,22,-0.6962408,10.900658
2380,1,0.89949936,11.837663
2381,2,4.4090395,7.9098454
2382,11,3.689508,9.854076
2383,2,7.5400043,9.101486
2384,2,3.169973,9.854585
2385,2,-0.5964024,8.171399
2386,2,3.9175498,10.571739
2387,2,2.53938,7.6650686
2388,2,2.7723181,9.947834
2389,19,2.4290195,11.403957
2390,2,1.5618807,13.033082
2391,0,2.0817645,11.043109
2392,2,0.016091565,6.4631205
2393,2,2.0192502,10.765849
2394,2,2.2839425,9.431917
2395,23,-0.31271848,11.706744
2396,2,4.461999,9.32078
2397,2,1.5952048,10.262121
2398,7,0.05434026,6.3863792
2399,2,-1.7720685,11.3796625
2400,17,2.51114,5.857113
2401,1,2.3037956,6.8568254
2402,2,4.7405705,12.256601
2403,13,1.1854681,9.898216
2404,21,1.1624938,10.008499
2405,15,2.373419,7.5310574
2406,11,0.68986416,10.154472
2407,14,3.258029,8.138049
2408,2,5.072971,11.72371
2409,2,5.169245,9.090388
2410,15,4.759755,12.231179
2411,2,2.7695985,10.69523
2412,2,-0.3292119,5.691687
2413,11,4.1471024,9.310664
2414,11,-1.1969734,7.874067
2415,12,4.2017193,7.905486
2416,2,5.4678974,7.7195506
2417,15,0.507292,12.278193
2418,2,3.1636634,8.060747
2419,2,1.5929083,10.247067
2420,0,0.38776404,13.568511
2421,2,3.3972435,8.0462475
2422,2,-2.0616062,12.084974
2423,2,3.5060205,7.6689396
2424,6,3.5137653,7.4678283
2425,7,4.466088,10.138944
2426,2,3.5714765,7.7964916
2427,13,4.435863,9.253907
2428,0,2.715604,10.493062
2429,2,3.9620895,10.482269
2430,6,4.405697,12.539928
2431,13,2.6297302,5.7727494
2432,2,3.4256563,9.051886
2433,12,3.9624515,5.688781
2434,13,0.43674153,13.461595
2435,2,-0.3307469,5.674631
2436,2,-0.3364595,5.6727552
2437,13,1.790493,11.6008835
2438,2,5.0441246,7.8633885
2439,2,6.5341563,7.7907486
2440,2,-2.7649417,12.834032
2441,2,-0.46474016,11.215942
2442,0,2.7411282,10.5105505
2443,2,-3.1431453,11.854068
2444,2,0.03131716,8.665082
2445,11,1.5249288,9.5235
2446,4,6.0573215,8.827219
2447,12,5.5648646,8.523502
2448,2,-1.9440194,12.116745
2449,2,3.0002725,11.238417
2450,2,2.0075567,10.701437
2451,0,5.113141,8.307212
2452,2,2.6378467,8.015138
2453,2,3.7842977,6.651318
2454,2,1.3412266,9.995082
2455,0,5.280179,6.6087856
2456,0,5.290703,6.6035347
2457,2,-0.33091763,5.7111073
2458,2,1.7699345,13.500086
2459,14,3.5480714,11.251436
2460,7,-1.6014932,6.4531126
2461,2,4.645106,8.999205
2462,10,3.20739,10.472894
2463,10,5.4915524,7.815729
2464,1,2.9846523,9.039454
2465,2,6.733797,9.882919
2466,5,2.9785328,6.3767023
2467,2,6.702073,9.915165
2468,2,-0.7257907,5.361098
2469,2,-1.7485155,11.348029
2470,12,6.663639,12.4674835
2471,2,4.1509585,8.575088
2472,11,2.2433512,9.694013
2473,20,2.2512486,8.398563
2474,2,2.5356863,5.8489227
2475,2,1.9115763,12.413214
2476,19,-2.065482,12.052219
2477,0,1.8258791,9.203037
2478,5,-0.07509007,4.0945745
2479,13,1.6864475,11.570652
2480,4,6.0867763,8.779482
2481,0,2.4404325,9.320502
2482,5,-0.72415936,8.605594
2483,2,3.7969406,12.452444
2484,2,2.5668292,5.841969
2485,23,4.9704437,7.9182205
2486,2,3.0684347,7.428097
2487,2,4.7361917,12.254256
2488,2,0.8129437,5.876342
2489,2,0.83001953,5.8662367
2490,2,-0.52657306,11.462914
2491,6,1.2335443,9.843412
2492,2,-0.41287518,4.68355
2493,16,3.7052562,9.903046
2494,4,-1.120206,8.730863
2495,2,2.5496316,5.85173
2496,2,5.6854267,9.253956
2497,20,2.5393596,5.8451385
2498,7,2.4631994,5.980132
2499,7,2.2748575,9.107224
2500,10,2.518395,6.972929
2501,2,0.10216112,11.903245
2502,10,6.135279,9.693419
2503,3,0.34576467,13.556456
2504,2,-0.5857964,6.286593
2505,2,0.8318233,8.934753
2506,2,0.95361966,13.234147
2507,2,1.1317599,6.5139775
2508,2,1.0262207,6.495612
2509,19,2.0184102,12.619326
2510,2,0.78120047,7.3270717
2511,4,5.8675885,8.940945
2512,10,-0.0618656,7.1848674
2513,15,4.7924337,12.295203
2514,4,6.0927896,8.799689
2515,11,2.2616055,9.826596
2516,15,3.284548,7.0086694
2517,10,4.5685015,9.249139
2518,1,2.8809915,7.2093697
2519,2,3.8316307,9.035566
2520,6,4.453827,7.288136
2521,2,0.64376855,10.822578
2522,2,3.7706869,6.739496
2523,15,-1.8080701,11.34399
2524,5,3.8600357,9.31841
2525,2,4.5823345,11.40438
2526,5,3.7674735,8.527576
2527,2,0.83405536,5.881008
2528,2,4.0421734,11.532341
2529,2,-1.7614392,9.940119
2530,2,2.6843557,9.820024
2531,3,0.818107,5.886519
2532,3,7.5035906,10.210981
2533,19,2.5403333,11.469076
2534,12,1.685297,5.547103
2535,10,5.191973,9.881216
2536,19,4.2489667,12.8408
2537,2,3.0031002,5.4516087
2538,23,1.7093732,5.5574036
2539,2,2.3115268,9.452978
2540,13,1.5207765,8.016438
2541,20,2.257814,8.614007
2542,11,1.2085238,10.756497
2543,16,4.4043207,9.281647
2544,15,4.9781384,10.878152
2545,3,1.6392744,4.5401745
2546,2,0.03576857,6.3723307
2547,15,3.471702,8.022146
2548,19,2.2129679,11.4916525
2549,2,0.33931628,7.4563627
2550,11,1.2184601,10.910019
2551,11,1.7922634,8.90121
2552,15,2.9639037,12.379959
2553,11,-0.36465994,12.377591
2554,8,0.020663138,6.444834
2555,2,0.8237196,9.069755
2556,11,0.5764918,10.54809
2557,5,3.7592423,8.530701
2558,1,4.086911,12.823899
2559,2,2.945131,5.3826485
2560,2,3.8942525,7.665368
2561,5,3.7654216,8.5501795
2562,2,4.4870567,11.302822
2563,19,4.6379213,12.238151
2564,14,3.5434315,11.115484
2565,2,7.992883,9.001512
2566,5,-0.4302709,4.6734605
2567,2,2.6243916,10.526142
2568,13,1.844589,11.624991
2569,14,3.54217,11.084484
2570,2,4.7470813,8.281626
2571,2,2.027457,9.882462
2572,23,2.1297026,8.715518
2573,12,0.92172766,8.335605
2574,11,3.1714346,11.0063715
2575,23,-0.5257217,9.977656
2576,0,0.5359693,10.019012
2577,5,3.6971476,9.155616
2578,4,4.805164,12.337811
2579,15,2.6315608,12.375366
2580,2,1.7840469,15.279465
2581,13,4.795977,8.452613
2582,2,1.7448943,15.266396
2583,2,3.095012,11.756201
2584,2,1.7507408,6.81339
2585,10,1.6249276,14.059731
2586,0,3.7805817,9.618072
2587,2,4.09137,14.391348
2588,17,-2.1857429,12.039974
2589,13,2.6597269,9.404278
2590,14,4.3360033,9.408737
2591,2,5.62584,13.35186
2592,2,7.6731596,11.292083
2593,23,-0.93537855,11.227536
2594,21,4.8203673,7.930196
2595,2,-3.172781,11.87482
2596,2,0.84897834,10.829552
2597,11,0.6335117,8.952785
2598,5,3.9285264,9.137872
2599,15,2.7389305,12.40819
2600,14,0.73663723,14.695967
2601,2,1.3161249,9.947611
2602,14,0.8346077,6.026727
2603,2,0.9820788,13.243008
2604,2,-1.6660258,13.368949
2605,7,-1.6301357,6.5999966
2606,11,0.38301677,10.223236
2607,11,2.8592021,10.6262
2608,2,3.1735523,11.695556
2609,2,1.1149359,7.789028
2610,5,3.7709894,8.494173
2611,5,3.011885,6.4443417
2612,2,3.8869042,12.254136
2613,6,4.251875,12.89644
2614,5,4.0320144,5.7810693
2615,2,-1.6762352,13.45242
2616,2,3.7760823,9.595649
2617,5,1.7574518,6.4683948
2618,2,3.6345317,11.802524
2619,2,0.08883188,8.169011
2620,13,-2.079401,12.071162
2621,15,1.6273975,14.112477
2622,5,-1.6849006,13.426378
2623,17,-1.7359182,11.182497
2624,8,1.952753,4.6098585
2625,14,4.903461,11.63085
2626,2,4.2812304,9.402306
2627,2,4.3923907,11.749326
2628,5,4.3789053,9.241522
2629,2,1.7971039,15.298741
2630,2,2.9126713,11.794421
2631,2,0.9542917,13.240665
2632,2,3.184914,11.006051
2633,2,2.394769,11.770948
2634,2,2.9592936,7.6869373
2635,20,1.7719339,9.109664
2636,2,-2.1589515,8.506433
2637,19,2.5084374,11.434309
2638,16,2.9582672,7.5008297
2639,5,3.7915637,8.4942875
2640,11,-0.19552822,8.120979
2641,6,-0.5757854,6.2816534
2642,2,7.6754737,11.301878
2643,2,2.0732925,10.301224
2644,2,1.4619933,7.06814
2645,2,3.4090512,9.711512
2646,15,3.067472,11.769966
2647,2,4.679507,8.33154
2648,2,4.3036757,10.929752
2649,2,3.1118617,7.443821
2650,2,1.4775375,7.0730853
2651,2,4.933376,8.060336
2652,2,3.3506162,9.872379
2653,19,5.361539,11.21583
2654,15,1.5365859,13.951966
2655,13,1.0819536,10.514174
2656,5,1.6816453,7.3907113
2657,13,1.6413608,11.606049
2658,2,3.2401445,9.732902
2659,2,4.063674,9.102879
2660,2,4.959984,7.7609253
2661,4,5.944623,8.900769
2662,4,3.8103566,10.198319
2663,2,5.304577,7.760062
2664,15,2.972795,12.365474
2665,23,2.946032,6.3957167
2666,20,1.5609285,7.146902
2667,0,1.616361,7.4403896
2668,7,-1.595892,6.6197376
2669,2,0.3924929,13.493349
2670,2,1.644721,13.510073
2671,2,-1.711257,13.414864
2672,13,4.40869,6.210832
2673,17,0.3799895,8.369309
2674,2,7.6445756,8.533234
2675,19,7.6066017,9.161467
2676,1,2.3389623,6.8618264
2677,17,1.0325452,12.069649
2678,2,4.0361514,8.502068
2679,2,0.34453157,8.897538
2680,2,-0.60349,6.207833
2681,2,1.6442592,14.087236
2682,2,4.431537,8.905401
2683,5,2.0171285,12.125379
2684,2,2.643003,10.025655
2685,2,3.0177906,14.837242
2686,8,6.404744,7.7833996
2687,2,1.4295877,7.064354
2688,4,2.2410226,7.9680834
2689,8,3.649855,11.7788925
2690,4,6.0860424,8.813211
2691,2,2.37342,10.216112
2692,0,2.5351398,5.872438
2693,2,1.0752226,7.1343966
2694,2,1.2075386,6.9585524
2695,2,7.488027,10.24764
2696,2,1.7554321,5.6981554
2697,2,0.5777162,6.8678365
2698,2,-0.16106008,7.2636504
