,rel0,rel1,rel2,rel3,rel4,rel5,rel6,rel7,rel8
0,0.9051647770600608,0.9136552752608988,0.9150854218729992,0.9265481509026876,0.9204876668996673,0.9742188349477926,1.024975489830404,1.0935270247247393,1.2007260366151182
1,0.9966498984912812,1.0001415061649486,0.9948645208783279,0.992741344140438,0.983016475203365,1.0051141513356385,1.0049437547700661,0.9971629647892913,1.0195508625266863
2,0.9448352580182187,0.9562763085753805,0.9585466740534372,0.9673170304497596,0.9587711818641549,1.0023878617110507,1.0237753924733983,1.0415947852301537,1.091848153768298
3,0.8372116616539299,0.8728432748417461,0.9011403948894219,0.9521924286112797,0.981833920940471,1.067661189200389,1.1289007076750033,1.1117690534265219,1.1285844545531285
4,0.8222065269603608,0.8321488383395512,0.8407614852200127,0.8656893496515182,0.8710038553544988,0.956218062065946,1.0743318227911283,1.2123135089264268,1.3345575113922408
